t_days,B,F,A
2.770833333333333037e+00,2.305808755170507540e-01,2.414532400889458363e-01,4.941474385436995242e-01
2.781250000000000000e+00,2.311542846809770124e-01,2.414798795313082280e-01,4.949017036195059172e-01
2.791666666666666519e+00,2.312259937685739453e-01,2.413767642580059158e-01,4.966675099947070460e-01
2.802083333333333037e+00,2.323629428102758077e-01,2.409800055437567867e-01,4.968929069737511028e-01
2.812500000000000000e+00,2.331399164952261682e-01,2.405854279441717591e-01,4.978821172134039186e-01
2.822916666666666519e+00,2.331088414140797815e-01,2.402991360331513115e-01,5.000030152867732669e-01
2.833333333333333037e+00,2.337695130461661108e-01,2.397463383262479208e-01,4.964514633286098433e-01
2.843750000000000000e+00,2.346096472553503287e-01,2.393010294799890192e-01,4.966610815079509633e-01
2.854166666666666519e+00,2.350632541099222650e-01,2.386703815982970101e-01,4.973011265293898475e-01
2.864583333333333037e+00,2.360227307784080741e-01,2.389404523296619343e-01,4.980590389795460649e-01
2.875000000000000000e+00,2.369697917781360408e-01,2.385884102652910677e-01,4.977345180900027977e-01
2.885416666666666519e+00,2.377171979759256926e-01,2.381104830265945160e-01,4.963818560648984302e-01
2.895833333333333037e+00,2.382428389328499763e-01,2.377312038641877234e-01,4.952048922037173839e-01
2.906250000000000000e+00,2.388779905954734606e-01,2.366446081115387012e-01,4.943265306035443674e-01
2.916666666666666519e+00,2.393123551538568761e-01,2.357267514173100043e-01,4.926608677964443572e-01
2.927083333333333037e+00,2.393330763577318221e-01,2.354113027904707334e-01,4.921245780911414625e-01
2.937500000000000000e+00,2.393596753773374053e-01,2.345945299543013007e-01,4.915914452027563830e-01
2.947916666666666519e+00,2.392414078117016674e-01,2.342066511700161557e-01,4.909520201793495797e-01
2.958333333333333037e+00,2.394860031996325356e-01,2.333890346831922480e-01,4.900781480527883760e-01
2.968750000000000000e+00,2.401432398123926615e-01,2.327362253067335462e-01,4.934476958710872774e-01
2.979166666666666519e+00,2.407448630273840984e-01,2.320626487754562928e-01,4.937472443825136059e-01
2.989583333333333037e+00,2.416243095709681155e-01,2.313722902571435369e-01,4.941965556351757827e-01
3.000000000000000000e+00,2.426988390607409951e-01,2.304190576052213835e-01,4.920095153182259540e-01
3.010416666666666519e+00,2.432959561631873602e-01,2.300370196680524004e-01,4.897830507110391696e-01
